workerid,utteranceType,animalType,alterantive,animal,categoryID,QUD,setNum,featureSet,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,fig,alt,jaguar,rabbit,12,f2,2,fast; ugly,0.08,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,fig,alt,jaguar,rabbit,12,f2,1,fast; cute,0.8,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,elephant,elephant,4,gen,4,small; soft,0,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,elephant,elephant,4,gen,3,small; hard,0,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,elephant,elephant,4,gen,1,big; hard,0.44,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,elephant,elephant,4,gen,2,big; soft,0.51,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,fig,alt,jaguar,cheetah,9,gen,1,fast; agile,1,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,fig,alt,jaguar,cheetah,9,gen,3,slow; agile,0.15,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,fig,alt,jaguar,cheetah,9,gen,4,slow; clumsy,0,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,fig,alt,jaguar,cheetah,9,gen,2,fast; clumsy,0.13,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,lion,lion,11,f1,3,gentle; strong,0.13,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,lion,lion,11,f1,2,fierce; weak,0.72,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,lion,lion,11,f1,1,fierce; strong,0.87,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,lion,lion,11,f1,4,gentle; weak,0,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,fig,alt,horse,giraffe,8,f2,3,petite; long,0.76,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,fig,alt,horse,giraffe,8,f2,1,tall; long,0.82,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,fig,alt,horse,giraffe,8,f2,2,tall; short,0,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,fig,alt,horse,giraffe,8,f2,4,petite; short,0,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,bird,bird,3,f1,3,slow; small,0.06,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
0,lit,orig,bird,bird,3,f1,4,slow; big,0.02,English,1,Male,30,,Yes,3,Windows,1200,1920,Chrome,3CZH926SICFEU6WYJKIBVZ0AE364EF,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Fri Feb 05 10:54:49 PST 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Mar 06 10:54:49 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SICFEU6WYJKIBVZ0AE364EF,333U7HK6I9G2S2ZCHYZWK32V10BDJ8,0,Submitted,Sat Feb 06 03:39:45 PST 2016,Fri Feb 05 10:55:04 PST 2016,Fri Feb 05 10:59:45 PST 2016,,,,,,[],"""CONDITION 1""",4.3573
